#r11	r12	r13	r21	r22	r23	r31	r32	r33	tx	ty	tz
0.293387	-0.94381	-0.152141	0.947512	0.265926	0.177496	-0.127064	-0.196231	0.97229	-127.276	65.4441	614.238
0.361891	-0.92547	-0.111984	0.924382	0.340706	0.171571	-0.12063	-0.165606	0.978786	-110.613	52.9661	609.285
0.427831	-0.900989	-0.0719763	0.895962	0.412242	0.165255	-0.119221	-0.135189	0.983621	-103.412	38.9427	604.411
0.459947	-0.887363	-0.0321897	0.878926	0.449821	0.158587	-0.126245	-0.101234	0.98682	-96.6359	31.7397	604.539
0.519693	-0.85307	-0.0467909	0.847824	0.50819	0.151449	-0.105418	-0.118378	0.987357	-89.2476	15.7322	597.489
0.547026	-0.832701	-0.0858581	0.833826	0.532919	0.143988	-0.0741438	-0.150356	0.985848	-83.3498	6.58313	580.577
0.599345	-0.790758	-0.124447	0.799724	0.584686	0.136324	-0.0350367	-0.181228	0.982817	-78.1213	-9.11998	564.605
0.646959	-0.745008	-0.162499	0.762489	0.634113	0.128496	0.00731219	-0.207036	0.978306	-73.6228	-24.6855	543.033
0.68375	-0.690111	-0.237134	0.72551	0.677754	0.11952	0.0782368	-0.253765	0.964097	-67.6834	-40.6957	516.922
0.698769	-0.660951	-0.273615	0.70557	0.699833	0.11138	0.117868	-0.270883	0.955369	-63.6378	-48.3511	506.465
0.731261	-0.60791	-0.309359	0.661313	0.742975	0.103215	0.1671	-0.28006	0.945327	-60.4904	-62.8417	486.648
0.740567	-0.577062	-0.344325	0.638989	0.763319	0.0950608	0.207974	-0.290419	0.934025	-58.2683	-70.2377	472.32
0.764173	-0.522299	-0.378475	0.591132	0.801875	0.0869509	0.258075	-0.290174	0.921518	-58.4259	-83.5523	462.746
0.782551	-0.466963	-0.411775	0.54112	0.837234	0.0789189	0.3079	-0.284578	0.907862	-58.7299	-89.936	449.267
0.781142	-0.403983	-0.476041	0.491435	0.868122	0.069687	0.385109	-0.288379	0.876658	-57.3831	-96.17	435.608
0.777156	-0.372874	-0.506946	0.464306	0.883506	0.0619428	0.424793	-0.283517	0.85975	-62.6218	-106.851	427.161
0.780842	-0.319436	-0.536885	0.409879	0.910517	0.0543843	0.471471	-0.262523	0.841901	-64.7966	-116.447	418.794
0.771885	-0.289858	-0.565842	0.381196	0.923297	0.047036	0.508806	-0.252003	0.823171	-73.6414	-120.7	404.127
0.761053	-0.261152	-0.5938	0.352036	0.935135	0.039922	0.544857	-0.239422	0.803622	-84.1781	-123.854	396.375
0.75475	-0.212191	-0.620747	0.295609	0.954737	0.0330644	0.585634	-0.208454	0.783313	-96.0881	-129.855	383.957
0.739756	-0.185937	-0.646675	0.265394	0.963776	0.0264825	0.618326	-0.191214	0.762306	-101.089	-131.577	377.53
0.723261	-0.160867	-0.671576	0.2349	0.97181	0.0201947	0.649396	-0.17236	0.74066	-106.588	-132.572	370.814
0.682681	-0.132634	-0.718578	0.204638	0.978741	0.0137599	0.701477	-0.156442	0.69531	-108.609	-135.584	359.045
0.665413	-0.0929765	-0.740662	0.147403	0.989042	0.00827092	0.731777	-0.114679	0.671827	-114.171	-136.02	353.204
0.643811	-0.0728839	-0.761706	0.116144	0.993227	0.00313036	0.756319	-0.0904828	0.647916	-119.818	-136.364	345.896
0.597603	-0.0367321	-0.80095	0.0592327	0.998243	-0.00158555	0.799601	-0.0464949	0.598729	-122.423	-135.405	338.921
0.573543	-0.00626149	-0.819151	0.0026205	0.99998	-0.00580893	0.819171	0.00118509	0.573548	-127.84	-133.142	334.614
0.547815	0.0212033	-0.836331	-0.0533823	0.998528	-0.0096511	0.834895	0.0499323	0.54814	-133.899	-129.603	330.57
0.495755	0.0312997	-0.867898	-0.0847103	0.996328	-0.0124563	0.864321	0.0796952	0.496585	-144.493	-126.648	324.665
0.442537	0.0385895	-0.89592	-0.11587	0.993159	-0.0144555	0.889233	0.110207	0.443981	-144.907	-119.608	319.811
0.388529	0.0430971	-0.920428	-0.146751	0.98905	-0.015636	0.909676	0.141149	0.390599	-144.701	-115.383	315.995
0.332958	0.0525638	-0.941476	-0.199884	0.979689	-0.0159928	0.921512	0.193511	0.336702	-152.012	-106.11	314.028
0.278435	0.0504336	-0.95913	-0.229758	0.973124	-0.015529	0.932569	0.224691	0.282539	-158.908	-95.8292	313.441
0.250807	0.0511967	-0.966682	-0.258623	0.965847	-0.0159474	0.932851	0.254006	0.255481	-161.588	-85.3461	315.354
0.223542	0.0507146	-0.973374	-0.286874	0.957835	-0.0159776	0.931522	0.282807	0.228665	-162.5	-79.0579	315.151
0.195617	0.0532271	-0.979235	-0.334611	0.942227	-0.0156283	0.921829	0.33072	0.202126	-168.39	-66.7497	317.297
0.144081	0.0424485	-0.988655	-0.36169	0.932212	-0.0126856	0.921098	0.359415	0.149667	-164.447	-53.591	320.291
0.0929387	0.0315545	-0.995172	-0.406644	0.913542	-0.00901007	0.908847	0.405518	0.0977349	-159.532	-45.8569	324.281
0.0681394	0.0246615	-0.997371	-0.431606	0.902034	-0.00718276	0.899485	0.430961	0.0721081	-158.646	-31.4372	329.468
0.0202705	0.00824416	-0.999761	-0.473152	0.880978	-0.00232867	0.880748	0.473086	0.0217586	-151.921	-16.5092	331.684
-0.00273637	-0.00117416	-0.999996	-0.49624	0.868185	0.000338508	0.868181	0.496239	-0.00295835	-147.395	-8.43607	334.995
-0.0467691	-0.0221643	-0.99866	-0.534235	0.845313	0.00625833	0.844041	0.533811	-0.0513755	-137.071	-0.348785	341.943
-0.067133	-0.0348548	-0.997135	-0.570379	0.821324	0.00969193	0.818633	0.569396	-0.0750185	-128.307	8.11931	349.736
-0.107567	-0.0582893	-0.992488	-0.59012	0.807146	0.0165538	0.800117	0.587467	-0.12122	-113.913	16.0789	358.326
-0.14473	-0.0850173	-0.985812	-0.622412	0.782324	0.0239098	0.769192	0.617042	-0.166142	-102.431	31.9967	363.633
-0.179154	-0.113507	-0.977251	-0.652631	0.757011	0.031717	0.73619	0.643467	-0.2097	-84.7318	47.7775	378.255
-0.213119	-0.139964	-0.966949	-0.66875	0.742414	0.0399321	0.712288	0.655157	-0.251824	-65.3155	63.315	384.519
-0.228072	-0.155032	-0.961222	-0.684677	0.727448	0.0451281	0.692243	0.668419	-0.272057	-47.9965	70.5689	400.089
-0.242193	-0.170161	-0.95519	-0.699806	0.712545	0.0505043	0.672022	0.680679	-0.291653	-36.9551	77.5485	406.449
-0.255507	-0.1853	-0.948884	-0.714155	0.697741	0.0560451	0.65169	0.69197	-0.31061	-16.7639	84.219	417.767
-0.28318	-0.21172	-0.935406	-0.726717	0.683834	0.0652228	0.625853	0.698245	-0.347508	-2.64147	97.8568	430.448
-0.291456	-0.230989	-0.928276	-0.748832	0.65893	0.071149	0.595234	0.71586	-0.365021	19.16	104.796	447.865
-0.31211	-0.261522	-0.913342	-0.768221	0.635081	0.0806734	0.558948	0.726828	-0.399122	44.0662	110.11	467.498
-0.317841	-0.280904	-0.905577	-0.787197	0.610547	0.0869042	0.528486	0.740489	-0.415184	56.577	115.211	480.849
-0.338435	-0.306858	-0.889551	-0.795924	0.597631	0.0966565	0.501963	0.740727	-0.446495	71.4722	119.607	494.846
-0.346126	-0.321651	-0.881327	-0.805214	0.58395	0.103114	0.481485	0.745347	-0.461118	82.7449	123.781	507.862
-0.353239	-0.336116	-0.873068	-0.813883	0.570594	0.109625	0.461321	0.749299	-0.475115	104.402	131.41	527.816
-0.355813	-0.354285	-0.8648	-0.828225	0.548221	0.116173	0.432943	0.757585	-0.488492	124.316	137.999	547.966
-0.357689	-0.372003	-0.856547	-0.841359	0.526354	0.122748	0.405184	0.764569	-0.501258	135.329	143.515	562.287
-0.372067	-0.395118	-0.83991	-0.846624	0.515413	0.132577	0.380517	0.760415	-0.526284	155.11	148.198	583.881
-0.381094	-0.421212	-0.823012	-0.856265	0.496528	0.142373	0.348679	0.758974	-0.549893	166.609	149.525	605.54
-0.385071	-0.433821	-0.814567	-0.861712	0.485012	0.14905	0.330414	0.759317	-0.560593	175.366	152.007	619.951
-0.384651	-0.44946	-0.806244	-0.870945	0.46606	0.155703	0.305776	0.762085	-0.570725	183.203	152.834	627.332
-0.390817	-0.47285	-0.789731	-0.877837	0.44955	0.165251	0.276885	0.757838	-0.590776	191.004	152.682	636.817
-0.389565	-0.487229	-0.781567	-0.885277	0.432144	0.171859	0.254015	0.758854	-0.599681	200.989	151.358	645.007
-0.397966	-0.505622	-0.765486	-0.887305	0.424112	0.181161	0.233053	0.751315	-0.617423	210.301	150.051	665.862
-0.401857	-0.525958	-0.749586	-0.891906	0.410223	0.190317	0.207398	0.745041	-0.633956	217.295	145.893	674.087
-0.40507	-0.545216	-0.733933	-0.895809	0.397241	0.199314	0.18288	0.7382	-0.64932	220.908	140.524	694.23
-0.411232	-0.560815	-0.718592	-0.896639	0.390791	0.208137	0.164094	0.72991	-0.663554	223.246	134.476	702.86
-0.412437	-0.569355	-0.711147	-0.89851	0.382987	0.214475	0.150248	0.727431	-0.66953	221.984	127.162	709.532
-0.410481	-0.579576	-0.703986	-0.902099	0.370814	0.220715	0.133127	0.725664	-0.675047	218.605	123.803	727.118
-0.415351	-0.592552	-0.690192	-0.902143	0.365673	0.228959	0.116715	0.71775	-0.686449	217.257	114.107	745.111
-0.417165	-0.606447	-0.676902	-0.903538	0.357008	0.236989	0.0979385	0.71047	-0.696879	210.356	104.329	762.448
-0.421261	-0.617603	-0.664158	-0.903124	0.352761	0.244798	0.0831017	0.702941	-0.706376	201.377	93.7569	774.021
-0.425066	-0.627862	-0.652004	-0.902525	0.348932	0.252378	0.0690463	0.695727	-0.71498	190.457	81.5083	789.908
-0.42862	-0.637242	-0.640474	-0.901761	0.345499	0.259724	0.0557766	0.688878	-0.722728	185.528	69.561	800.526
-0.427852	-0.643154	-0.635056	-0.902758	0.338589	0.265302	0.0443925	0.686812	-0.725479	179.153	56.3227	809.837
-0.431044	-0.65089	-0.624934	-0.901737	0.335852	0.272165	0.0327363	0.680842	-0.731699	172.768	43.3168	823.241
-0.432046	-0.654703	-0.620242	-0.901524	0.332064	0.277467	0.0243015	0.679042	-0.733697	156.229	36.3587	827.601
-0.434238	-0.661337	-0.611614	-0.900698	0.328918	0.283826	0.0134662	0.674127	-0.738493	147.81	29.0209	832.493
-0.437085	-0.666671	-0.603743	-0.89941	0.327115	0.289925	0.00420937	0.669735	-0.742588	129.232	15.063	843.13
-0.439704	-0.671318	-0.596651	-0.898132	0.3254	0.29576	-0.00439915	0.665918	-0.746012	111.165	0.122925	852.797
-0.441307	-0.673051	-0.593507	-0.897297	0.323387	0.300464	-0.010295	0.665149	-0.746639	91.5146	-14.6112	858.881
-0.442885	-0.674415	-0.590776	-0.89644	0.321511	0.305002	-0.0157572	0.664676	-0.746965	82.8529	-28.5419	861.236
-0.446326	-0.67619	-0.58614	-0.894623	0.321775	0.310016	-0.0210239	0.662743	-0.748552	74.5427	-35.7341	866.43
-0.448946	-0.67774	-0.582336	-0.893173	0.321212	0.314746	-0.0262628	0.661431	-0.749546	56.0162	-42.7359	872.851
-0.450958	-0.677676	-0.580855	-0.892043	0.320377	0.318775	-0.0299333	0.661902	-0.748993	47.1213	-49.4083	873.988
-0.454855	-0.675974	-0.579799	-0.890015	0.322159	0.322624	-0.0312973	0.662777	-0.748163	39.4783	-62.5306	878.293
-0.457156	-0.674961	-0.579168	-0.888746	0.321974	0.326287	-0.0337543	0.663897	-0.747061	23.7553	-75.0349	879.579
-0.459597	-0.673477	-0.578964	-0.887414	0.322107	0.329762	-0.0355986	0.665339	-0.745692	16.611	-80.7518	881.022
-0.462173	-0.671519	-0.579187	-0.886025	0.322555	0.333044	-0.0368262	0.667099	-0.744059	3.89054	-91.7553	881.49
-0.464615	-0.668707	-0.580486	-0.884735	0.323092	0.335939	-0.0370944	0.669659	-0.741742	-1.32919	-102.088	881.613
-0.466999	-0.665168	-0.582634	-0.883504	0.323788	0.3385	-0.0365097	0.672839	-0.738887	-10.2856	-111.566	881.006
-0.472843	-0.658377	-0.585628	-0.880586	0.329362	0.340719	-0.0314384	0.676802	-0.735493	-17.4204	-119.642	880.297
-0.475032	-0.653363	-0.589458	-0.879487	0.33036	0.342585	-0.0290989	0.68116	-0.731556	-22.6512	-123.423	878.421
-0.482186	-0.645973	-0.59179	-0.875772	0.337824	0.344818	-0.0228223	0.684539	-0.728619	-25.5443	-126.848	875.217
-0.484085	-0.639469	-0.597278	-0.874822	0.339122	0.345953	-0.0186765	0.689983	-0.723585	-26.5756	-128.821	871.035
-0.485805	-0.632214	-0.603571	-0.873961	0.340576	0.346699	-0.0136259	0.695926	-0.717984	-25.8484	-130.99	867.849
-0.493774	-0.62257	-0.607119	-0.86958	0.350097	0.348229	-0.0042465	0.699885	-0.714243	-24.7302	-134.239	862.881
-0.499982	-0.609748	-0.615	-0.865995	0.358925	0.348175	0.00844041	0.706668	-0.707495	-20.0804	-135.191	859.764
-0.503032	-0.602821	-0.619327	-0.864156	0.362338	0.349207	0.0138966	0.710858	-0.703199	-16.4816	-135.994	854.37
-0.503607	-0.592514	-0.628735	-0.863632	0.364451	0.348302	0.0227695	0.718403	-0.695254	-12.5151	-134.23	847.173
-0.509311	-0.576603	-0.638851	-0.859675	0.374964	0.34693	0.0395048	0.7259	-0.686665	-8.5808	-132.174	836.924
-0.51201	-0.568127	-0.644265	-0.857685	0.379297	0.347147	0.0471446	0.730319	-0.681477	-3.29508	-129.865	826.132
-0.520405	-0.553736	-0.650042	-0.851579	0.392857	0.347096	0.063174	0.734193	-0.675995	3.59821	-127.889	821.986
-0.519052	-0.540368	-0.662259	-0.851353	0.395781	0.344321	0.0760492	0.742536	-0.665475	10.3034	-121.082	809.018
-0.517087	-0.526221	-0.675065	-0.851201	0.398964	0.341006	0.0898819	0.750945	-0.654219	17.442	-116.513	795.501
-0.524939	-0.509537	-0.681771	-0.844079	0.414614	0.340038	0.10941	0.753968	-0.647736	25.8375	-112.606	786.342
-0.527537	-0.487477	-0.695752	-0.838799	0.428661	0.335659	0.134615	0.760668	-0.63503	42.195	-103.118	780.21
-0.529051	-0.46446	-0.710198	-0.833123	0.443347	0.33068	0.161276	0.76663	-0.621505	48.9886	-92.53	774.001
-0.529343	-0.452489	-0.71767	-0.830329	0.450001	0.328715	0.174212	0.769905	-0.613919	56.9278	-86.3425	758.758
-0.529267	-0.440062	-0.725412	-0.827396	0.457007	0.326437	0.187866	0.772975	-0.605984	64.8363	-73.902	753.266
-0.527979	-0.414366	-0.741309	-0.820636	0.473631	0.319734	0.21862	0.777158	-0.590111	81.9192	-66.3358	741.032
-0.526721	-0.401122	-0.749444	-0.81728	0.481375	0.316752	0.233707	0.779345	-0.581379	89.4195	-58.997	730.071
-0.522859	-0.373917	-0.766032	-0.809505	0.499351	0.308788	0.267058	0.781559	-0.563778	95.1057	-50.7698	717.176
-0.520209	-0.359988	-0.774462	-0.805615	0.507854	0.305072	0.283492	0.782619	-0.554202	110.444	-42.8964	705.812
-0.513354	-0.331577	-0.791533	-0.796593	0.52721	0.295785	0.319229	0.782372	-0.534777	114.912	-26.9746	687.515
-0.509104	-0.317137	-0.800148	-0.792037	0.536486	0.291308	0.336884	0.782053	-0.524311	127.695	-11.3944	669.271
-0.509223	-0.293899	-0.808898	-0.77788	0.559313	0.28648	0.368231	0.775108	-0.513433	138.932	-3.10128	663.292
-0.503389	-0.279047	-0.817761	-0.772537	0.56926	0.2813	0.387023	0.773353	-0.502133	142.757	5.22828	645.498
-0.501436	-0.255155	-0.826715	-0.75644	0.593088	0.275762	0.419953	0.763638	-0.490405	150.438	13.5403	632.549
-0.485768	-0.225339	-0.844542	-0.742994	0.615391	0.263162	0.460423	0.755325	-0.466363	150.124	29.8433	619.347
-0.463761	-0.204719	-0.861983	-0.73992	0.624616	0.249744	0.487282	0.753621	-0.441149	151.249	45.8726	600.171
-0.443355	-0.175822	-0.878933	-0.723996	0.648359	0.235503	0.528457	0.740755	-0.414747	148.371	55.2877	592.042
-0.435122	-0.153182	-0.887245	-0.702666	0.673915	0.22825	0.562964	0.722754	-0.400871	147.055	63.8842	573.063
-0.422678	-0.139377	-0.895498	-0.693573	0.685767	0.220634	0.583352	0.714351	-0.386527	144.691	77.8906	560.126
-0.411837	-0.117393	-0.903664	-0.669491	0.71173	0.212655	0.618201	0.692574	-0.37171	138.772	84.9319	548.224
-0.397349	-0.104352	-0.911715	-0.658916	0.723938	0.204313	0.638705	0.681927	-0.356415	134.208	98.5573	542.277
-0.366076	-0.0796376	-0.927171	-0.635503	0.749219	0.186564	0.679797	0.657517	-0.324881	121.124	105.364	534.513
-0.330741	-0.064451	-0.941518	-0.626531	0.761076	0.167992	0.70574	0.645452	-0.2921	111.586	111.64	515.525
-0.294559	-0.043938	-0.954623	-0.599014	0.786826	0.148617	0.744592	0.615609	-0.258086	100.921	118.257	502.609
-0.275408	-0.0347299	-0.9607	-0.584398	0.799538	0.138628	0.763302	0.59961	-0.240495	85.6018	127.918	490.823
-0.2351	-0.018682	-0.971792	-0.552681	0.825018	0.117847	0.799544	0.564797	-0.204287	72.9109	132.401	484.63
-0.214221	-0.00691657	-0.976761	-0.515959	0.849886	0.107141	0.829395	0.52692	-0.185633	53.4351	138.902	468.251
-0.170074	-0.0014163	-0.98543	-0.499893	0.861902	0.0850371	0.849224	0.507073	-0.147295	38.076	142.653	462.035
-0.124529	0.00199983	-0.992214	-0.48213	0.873884	0.0622717	0.867204	0.486131	-0.10786	22.9542	146.906	451.286
-0.0777461	0.00317991	-0.996968	-0.462583	0.885722	0.0388985	0.88316	0.464205	-0.0673905	7.22078	148.913	446.162
-0.0536822	0.00491965	-0.998546	-0.417876	0.908105	0.0269392	0.906917	0.418714	-0.0466933	-15.2572	150.571	432.396
-0.0293062	0.00344685	-0.999565	-0.394634	0.91872	0.0147383	0.918371	0.394894	-0.0255639	-28.8947	150.787	419.195
-0.00458225	0.000660691	-0.999989	-0.370328	0.928898	0.00231068	0.92889	0.370334	-0.00401177	-42.0006	150.196	410.754
0.0204134	-0.00349884	-0.999785	-0.344945	0.938566	-0.0103276	0.938401	0.345082	0.0179524	-55.1682	148.885	402.731
0.0704476	-0.0160283	-0.997387	-0.292053	0.955725	-0.0359871	0.953804	0.293825	0.0626474	-82.1929	144.944	395.349
0.120589	-0.0309358	-0.99222	-0.262553	0.962928	-0.0619318	0.957353	0.267979	0.107996	-108.336	142.025	385.574
0.170433	-0.048817	-0.984159	-0.230987	0.968963	-0.0880647	0.957913	0.242337	0.153867	-133.751	135.275	376.49
0.192572	-0.0671438	-0.978983	-0.17253	0.979798	-0.101138	0.965997	0.188381	0.177097	-154.258	127.606	367.708
0.213292	-0.08839	-0.972982	-0.112287	0.987082	-0.114286	0.970515	0.133629	0.200611	-165.877	118.139	365.72
0.235435	-0.105698	-0.966125	-0.0792871	0.988666	-0.127486	0.968651	0.106616	0.224386	-176.763	108.234	359.266
0.277181	-0.144673	-0.949863	-0.0124454	0.987975	-0.154109	0.960737	0.0545376	0.272047	-191.235	96.6721	354.864
0.320167	-0.17951	-0.930199	0.0269037	0.983211	-0.18048	0.946979	0.032758	0.319621	-209.889	88.6267	351.752
0.354049	-0.227812	-0.907056	0.0974903	0.973584	-0.206468	0.930131	-0.0153293	0.366906	-222.571	73.9254	349.953
