#r11	r12	r13	r21	r22	r23	r31	r32	r33	tx	ty	tz
-0.539725	-0.665615	0.515417	0.197237	-0.69519	-0.691237	0.81841	-0.271418	0.506495	82.373	-67.4676	481.965
-0.427112	-0.70499	0.566184	0.263035	-0.695967	-0.668164	0.865094	-0.136455	0.482693	80.3564	-73.6874	489.775
-0.313184	-0.723996	0.614609	0.333055	-0.689796	-0.642851	0.889376	0.00336772	0.457163	74.1759	-85.4547	492.347
-0.19079	-0.683946	0.704143	0.389434	-0.711192	-0.585275	0.901077	0.162553	0.40204	70.0502	-90.8931	495.656
-0.0904525	-0.660921	0.744985	0.462209	-0.690466	-0.556434	0.882146	0.294008	0.367938	64.9398	-96.196	498.912
-0.0391223	-0.573528	0.818251	0.495596	-0.722199	-0.482507	0.867672	0.386645	0.312492	53.0564	-101.131	506.496
0.032053	-0.474247	0.879808	0.575587	-0.710883	-0.40416	0.817112	0.519361	0.250185	46.2336	-105.661	510.413
0.0498601	-0.366624	0.929032	0.610906	-0.724692	-0.318772	0.790132	0.583445	0.187839	38.5921	-113.199	518.887
0.0695387	-0.250963	0.965496	0.703205	-0.674152	-0.225881	0.707579	0.694649	0.129599	21.9729	-118.965	527.775
0.0490915	-0.139777	0.988965	0.737469	-0.662698	-0.130271	0.673594	0.735727	0.0705482	12.7845	-123.558	537.055
0.0158018	-0.030923	0.999397	0.81652	-0.576498	-0.0307481	0.577101	0.816513	0.0161396	3.02388	-126.946	541.879
-0.0402489	0.067204	0.996927	0.845068	-0.530077	0.069851	0.533142	0.845282	-0.0354569	-7.18708	-130.037	556.869
-0.0837143	0.104852	0.990958	0.898981	-0.421086	0.120499	0.429913	0.90094	-0.0590091	-17.7207	-131.464	572.338
-0.164379	0.179768	0.969878	0.906627	-0.359823	0.220353	0.388596	0.915539	-0.103835	-37.7089	-132.124	588.81
-0.227717	0.190429	0.954925	0.92723	-0.257022	0.272367	0.297303	0.947458	-0.118044	-57.65	-130.545	605.12
-0.294939	0.186191	0.9372	0.936432	-0.138726	0.322258	0.190015	0.97267	-0.13344	-68.3507	-127.73	610.677
-0.407757	0.187024	0.893731	0.906987	-0.0300163	0.420087	0.105393	0.981897	-0.157389	-77.9072	-124.667	622.785
-0.474443	0.145333	0.868206	0.880285	0.0798578	0.467676	-0.00136414	0.986155	-0.165823	-97.2178	-122.988	640.89
-0.534644	0.0888895	0.840389	0.840098	0.163701	0.517144	-0.0916039	0.982497	-0.162198	-115.555	-117.494	659.278
-0.585532	0.019067	0.810425	0.786503	0.255546	0.562236	-0.196381	0.966609	-0.164627	-132.689	-110.826	665.174
-0.6246	-0.0622564	0.77846	0.721576	0.335221	0.605768	-0.298669	0.94008	-0.164457	-147.412	-102.289	683.969
-0.649743	-0.152775	0.744643	0.655823	0.382651	0.650749	-0.384357	0.911174	-0.148432	-153.979	-92.7545	689.946
-0.6743	-0.206056	0.709126	0.605251	0.395944	0.690579	-0.423072	0.894857	-0.14227	-165.357	-87.522	696.94
-0.692492	-0.262278	0.67206	0.564183	0.383699	0.731077	-0.449614	0.88543	-0.117735	-170.978	-82.2936	715.938
-0.681651	-0.365934	0.633597	0.500362	0.398677	0.768567	-0.533845	0.840922	-0.0886592	-174.715	-70.1909	722.918
-0.65341	-0.469419	0.593886	0.426819	0.41948	0.801163	-0.625204	0.77697	-0.0737354	-180.086	-57.5893	729.854
-0.607921	-0.569682	0.553078	0.356144	0.426926	0.831201	-0.709643	0.70228	-0.0566483	-183.93	-44.1843	742.641
-0.56122	-0.68243	0.468317	0.26347	0.389091	0.882718	-0.784612	0.618787	-0.0385658	-184.968	-37.2249	760.233
-0.480132	-0.767572	0.424624	0.230618	0.356587	0.905351	-0.846338	0.532614	0.0058072	-184.787	-22.8889	772.684
-0.385585	-0.840615	0.380382	0.210826	0.321087	0.923285	-0.898263	0.436199	0.053417	-181.67	-8.23535	790.618
-0.284171	-0.913766	0.290308	0.166142	0.251278	0.953549	-0.944269	0.319203	0.0804093	-178.871	-0.800595	807.444
-0.169019	-0.965401	0.198579	0.169509	0.170004	0.970755	-0.970927	0.197737	0.134911	-171.179	14.1816	823.928
-0.0449572	-0.987279	0.152506	0.198746	0.14077	0.969889	-0.979019	0.0739135	0.189889	-161.435	29.1726	835.264
0.0813749	-0.990965	0.106617	0.210544	0.121649	0.969986	-0.974192	-0.056485	0.218541	-155.473	44.7871	840.491
0.207445	-0.978127	0.0153015	0.239422	0.0659311	0.968674	-0.948496	-0.197283	0.247862	-141.866	60.2839	855.71
0.268846	-0.962718	-0.0299231	0.301091	0.0544906	0.952037	-0.914913	-0.264961	0.304516	-126.983	67.4821	865.861
0.38536	-0.915056	-0.119035	0.350677	0.0259036	0.936138	-0.853536	-0.402493	0.330872	-118.847	82.4013	870.588
0.494071	-0.854053	-0.162748	0.413156	0.0659313	0.90827	-0.764981	-0.51599	0.385432	-101.386	96.8634	875.126
0.592198	-0.779118	-0.205612	0.467665	0.124527	0.87509	-0.656194	-0.614384	0.438111	-82.2319	104.306	888.132
0.677923	-0.692197	-0.247555	0.509693	0.199909	0.836809	-0.529748	-0.693469	0.488331	-63.0506	116.532	900.5
0.73951	-0.5873	-0.328945	0.54895	0.24334	0.79965	-0.389589	-0.771923	0.50235	-42.4911	128.986	908.145
0.762537	-0.531898	-0.368268	0.57056	0.284584	0.770373	-0.304957	-0.797556	0.520485	-32.5122	135.267	915.225
0.780281	-0.47537	-0.406431	0.58656	0.33069	0.739318	-0.217047	-0.815272	0.536863	-21.5588	144.962	921.727
0.817023	-0.368614	-0.443392	0.573892	0.445357	0.687244	-0.0558608	-0.815954	0.575412	-1.80579	153.671	930.81
0.838312	-0.260156	-0.479115	0.535121	0.560759	0.631819	0.104296	-0.786046	0.609306	7.83607	162.155	939.031
0.813066	-0.198691	-0.547216	0.53189	0.635659	0.559491	0.236677	-0.745963	0.622514	26.4127	168.717	946.982
0.779061	-0.140691	-0.610958	0.508847	0.711172	0.485087	0.366249	-0.688797	0.625636	44.0531	174.789	949.36
0.762209	-0.0902689	-0.641006	0.466764	0.762743	0.447609	0.448518	-0.64037	0.623504	60.5397	179.579	951.46
0.715537	-0.0410662	-0.697366	0.411434	0.831536	0.373188	0.56456	-0.55395	0.611891	68.1045	182.6	953.276
0.66132	0.0419239	-0.748931	0.309381	0.894311	0.323251	0.683329	-0.445478	0.578455	81.6903	184.388	955.462
0.595654	0.110532	-0.7956	0.162046	0.953586	0.253802	0.786726	-0.280102	0.550096	93.5649	184.872	956.698
0.55035	0.172156	-0.816993	0.0228557	0.975039	0.220855	0.834621	-0.140221	0.532678	99.2287	184.607	957.639
0.511606	0.194191	-0.836988	-0.0963226	0.980947	0.168714	0.853804	-0.00569433	0.520563	103.803	182.655	958.927
0.472178	0.212071	-0.855613	-0.184064	0.972953	0.139578	0.862072	0.091582	0.498442	106.78	181.063	959.962
0.39242	0.235422	-0.889147	-0.360231	0.928803	0.0869356	0.84631	0.286183	0.449288	110.582	176.67	959.097
0.35289	0.241026	-0.904088	-0.48016	0.875968	0.0461095	0.803066	0.417835	0.424851	111.382	173.885	958.333
0.2764	0.240694	-0.930414	-0.639716	0.768561	0.00878155	0.717193	0.592774	0.366406	110.852	170.529	956.796
0.240126	0.235097	-0.941843	-0.739495	0.672847	-0.0205848	0.628877	0.701431	0.335421	109.436	162.111	954.984
0.185194	0.203688	-0.961361	-0.826991	0.560755	-0.0404994	0.530838	0.802537	0.272296	104.426	157.689	953.837
0.15411	0.190562	-0.969503	-0.879316	0.473951	-0.0466163	0.450614	0.859684	0.240605	100.581	147.868	950.955
0.115218	0.181802	-0.976562	-0.943363	0.327933	-0.0502509	0.311111	0.927043	0.209289	91.0281	141.642	946.662
0.0903111	0.162387	-0.982585	-0.97198	0.229369	-0.0514296	0.217024	0.959698	0.178551	79.4483	129.159	940.617
0.060129	0.144857	-0.987624	-0.99803	0.0264711	-0.05688	0.0179041	0.989098	0.146163	72.4107	122.039	933.732
0.0275646	0.0958992	-0.995009	-0.990058	-0.134729	-0.0404126	-0.137932	0.986231	0.091232	64.4693	115.544	931.163
0.00725296	0.0430607	-0.999046	-0.941706	-0.335761	-0.0213086	-0.336358	0.940963	0.0381153	47.7691	100.975	924.936
-0.00124824	-0.0112365	-0.999936	-0.902157	-0.431366	0.00597352	-0.431406	0.902107	-0.0095986	38.331	93.9474	921.372
8.31511e-05	-0.0649604	-0.997888	-0.822285	-0.567878	0.0368991	-0.569075	0.820546	-0.0534632	29.2359	78.5283	917.645
0.0131669	-0.116404	-0.993115	-0.722078	-0.68815	0.071085	-0.691686	0.71617	-0.0931133	9.27661	62.856	910.173
0.0371648	-0.163562	-0.985833	-0.565501	-0.816803	0.114199	-0.82391	0.553246	-0.122851	-11.2857	47.9417	898.681
0.062954	-0.181628	-0.98135	-0.429669	-0.89244	0.137609	-0.900789	0.412992	-0.134223	-31.1948	40.4438	886.511
0.0818046	-0.199878	-0.9764	-0.335497	-0.928031	0.161867	-0.938483	0.314338	-0.142975	-42.1896	25.4706	877.98
0.124945	-0.23005	-0.965125	-0.139285	-0.967181	0.212509	-0.982338	0.107876	-0.152887	-63.006	10.6238	873.502
0.160291	-0.260394	-0.952104	-0.0425458	-0.965502	0.256896	-0.986153	-0.000670016	-0.16584	-83.3852	-3.99337	864.158
0.200352	-0.258318	-0.945056	0.107723	-0.952958	0.283315	-0.973784	-0.158567	-0.1631	-93.6762	-11.5993	849.905
0.240987	-0.250026	-0.93777	0.253221	-0.916581	0.309449	-0.936912	-0.312036	-0.157572	-103.467	-18.876	835.234
0.282484	-0.263399	-0.922401	0.384729	-0.849732	0.36047	-0.878741	-0.456702	-0.138698	-120.291	-25.77	824.871
0.338443	-0.25428	-0.905979	0.543482	-0.733151	0.408799	-0.768169	-0.630738	-0.109934	-128.052	-38.5869	809.467
0.36606	-0.245946	-0.897503	0.612391	-0.662522	0.431326	-0.700698	-0.707514	-0.0919076	-142.648	-44.5888	798.551
0.404753	-0.214185	-0.888988	0.733222	-0.5049	0.455479	-0.546407	-0.836182	-0.0473151	-148.828	-55.8023	793.702
0.439844	-0.176927	-0.880474	0.818285	-0.325035	0.474091	-0.370064	-0.929004	0.0018126	-154.447	-60.7094	782.343
0.485287	-0.138915	-0.863249	0.844458	-0.181503	0.503932	-0.226686	-0.973529	0.0292269	-158.971	-65.4121	776.574
0.519968	-0.120261	-0.845678	0.844014	-0.0800007	0.530321	-0.131432	-0.989514	0.0599037	-165.505	-69.6121	765.783
0.556507	-0.0698702	-0.8279	0.828694	0.118301	0.547057	0.0597184	-0.990517	0.123736	-169.885	-76.3483	749.006
0.58476	-0.0433634	-0.810047	0.787575	0.26962	0.554104	0.194377	-0.96199	0.191815	-170.989	-81.8751	743.055
0.598133	0.0162103	-0.801233	0.730795	0.399292	0.553629	0.3289	-0.916681	0.226983	-170.718	-83.6277	725.11
0.615813	0.0789857	-0.783923	0.620607	0.564354	0.544382	0.485409	-0.821745	0.298518	-169.604	-87.4993	707.117
0.625293	0.144687	-0.76686	0.514287	0.662692	0.544379	0.586957	-0.734782	0.339966	-167.395	-88.8252	695.12
0.626326	0.212126	-0.750145	0.356064	0.778184	0.517347	0.693494	-0.591128	0.411867	-160.242	-89.5321	683.151
0.610678	0.276434	-0.742062	0.228881	0.835478	0.49959	0.75808	-0.474933	0.446937	-151.634	-89.615	678.166
0.588075	0.338993	-0.734338	0.0482873	0.891593	0.450257	0.807364	-0.300244	0.507954	-141.077	-89.0734	660.43
0.565141	0.403548	-0.719558	-0.141848	0.90674	0.397118	0.812708	-0.12236	0.569679	-128.702	-86.7486	643.774
0.529062	0.460867	-0.712527	-0.325507	0.885654	0.331153	0.78367	0.0567322	0.618581	-121.681	-82.218	627.29
0.487108	0.514209	-0.705914	-0.455637	0.839197	0.296889	0.745064	0.177023	0.643073	-112.96	-77.4671	621.598
0.439806	0.562977	-0.699734	-0.616603	0.755764	0.220502	0.652971	0.33448	0.679523	-96.1247	-74.5078	616.008
0.387736	0.606651	-0.693999	-0.721628	0.668217	0.180941	0.57351	0.430652	0.696868	-77.1978	-70.9851	610.534
0.333817	0.649241	-0.683412	-0.839673	0.534282	0.0974241	0.428386	0.541321	0.723503	-58.3972	-62.0958	595.086
0.30697	0.672227	-0.673706	-0.886672	0.459211	0.0541969	0.345806	0.58072	0.737009	-47.6962	-57.5234	585.186
0.278547	0.69303	-0.664922	-0.938725	0.342784	-0.0359732	0.202994	0.634199	0.746046	-37.7753	-51.8889	575.508
0.24763	0.708332	-0.661018	-0.962141	0.259967	-0.0818628	0.113856	0.656264	0.745891	-16.8762	-40.8984	570.631
0.183682	0.73367	-0.654209	-0.982951	0.131476	-0.128538	-0.00829172	0.666665	0.745311	-6.92255	-28.7322	556.541
0.150881	0.743657	-0.651313	-0.97545	0.00508773	-0.22016	-0.16041	0.668542	0.726168	3.62911	-22.4663	552.164
0.0841976	0.758204	-0.646558	-0.956306	-0.12083	-0.266229	-0.27998	0.640723	0.714902	13.1259	-9.29196	547.863
0.050645	0.764319	-0.642847	-0.928819	-0.200522	-0.311588	-0.367058	0.612868	0.699758	31.3077	-2.42915	535.533
0.0169716	0.768026	-0.640193	-0.892562	-0.27692	-0.355878	-0.450606	0.577452	0.680811	39.8806	11.6256	531.672
-0.0501898	0.767234	-0.6394	-0.831828	-0.38644	-0.398406	-0.55276	0.511875	0.657602	56.1431	18.6456	520.791
-0.0834343	0.764762	-0.638887	-0.735236	-0.480007	-0.478562	-0.672657	0.429804	0.60233	70.8432	26.0435	510.277
-0.116181	0.760241	-0.639168	-0.62049	-0.558051	-0.550973	-0.775561	0.332585	0.536557	83.6762	33.037	504.014
-0.148198	0.753267	-0.640801	-0.490451	-0.618641	-0.613792	-0.858775	0.223318	0.461122	94.727	40.537	494.856
-0.210921	0.73699	-0.642152	-0.32061	-0.672748	-0.666798	-0.923429	0.0652381	0.378183	103.864	48.0101	492.251
-0.270703	0.713804	-0.645913	-0.140783	-0.693106	-0.706954	-0.952313	-0.100441	0.288117	110.722	55.4043	486.89
-0.298474	0.698196	-0.650719	0.0131528	-0.678723	-0.734276	-0.954327	-0.227721	0.193398	115.712	69.9325	482.019
-0.325843	0.683068	-0.65364	0.103507	-0.661442	-0.74282	-0.939741	-0.309699	0.144823	118.525	83.1963	480.251
-0.350603	0.663941	-0.6605	0.193656	-0.638627	-0.74475	-0.916283	-0.389022	0.0953289	118.538	96.904	476.414
-0.375366	0.646246	-0.664429	0.279653	-0.604477	-0.745923	-0.883682	-0.465804	0.0461751	117.727	109.076	475.228
-0.396635	0.624016	-0.673265	0.418992	-0.529506	-0.73761	-0.816778	-0.574655	-0.0514373	113.137	114.332	474.336
-0.43935	0.583485	-0.683021	0.562445	-0.414185	-0.715616	-0.700448	-0.698567	-0.146206	106.32	119.221	473.149
-0.45871	0.561915	-0.688358	0.665139	-0.296545	-0.685311	-0.589216	-0.772213	-0.237723	101.39	129.197	472.56
-0.497094	0.520618	-0.694158	0.723321	-0.193253	-0.662918	-0.479275	-0.831631	-0.280509	96.3727	139.267	471.57
-0.507968	0.492624	-0.706604	0.766324	-0.116139	-0.631869	-0.393339	-0.862458	-0.318515	83.5008	142.913	471.876
-0.521373	0.468475	-0.713232	0.815387	0.0270436	-0.578285	-0.251624	-0.883063	-0.396088	69.9003	150.999	472.709
-0.527461	0.439198	-0.727248	0.835033	0.110284	-0.539033	-0.156538	-0.891596	-0.424915	62.329	157.229	473.611
-0.545798	0.389485	-0.741894	0.837374	0.285416	-0.466201	0.0301702	-0.875694	-0.481923	53.0965	163.106	476.005
-0.558305	0.339268	-0.757095	0.801662	0.455586	-0.387013	0.213621	-0.823006	-0.526334	43.3182	164.864	476.618
-0.554053	0.309596	-0.772771	0.773624	0.53432	-0.340599	0.307459	-0.786544	-0.535553	24.7342	167.879	478.396
-0.556746	0.260335	-0.788834	0.713763	0.635712	-0.293961	0.424943	-0.726702	-0.539747	5.44522	169.78	479.695
-0.553734	0.212245	-0.80519	0.601486	0.77065	-0.210506	0.575841	-0.600875	-0.554397	-15.0875	170.3	484.378
-0.556305	0.16932	-0.813545	0.504759	0.846563	-0.168964	0.660108	-0.50464	-0.556413	-35.0671	170.09	492.222
-0.55009	0.146675	-0.822124	0.379696	0.920744	-0.0897882	0.743796	-0.361549	-0.562184	-55.6204	168.617	500.865
-0.546238	0.10597	-0.830899	0.263	0.963499	-0.0500158	0.79527	-0.245847	-0.55417	-65.4641	167.38	506.695
-0.525066	0.0651643	-0.848563	0.0834633	0.996201	0.0248572	0.846959	-0.0577722	-0.52851	-84.6398	163.699	516.511
-0.512563	0.0461576	-0.857408	-0.00943541	0.998191	0.059377	0.858598	0.0385244	-0.5112	-103.067	158.946	523.516
-0.483968	0.0112769	-0.875013	-0.13749	0.986518	0.0887595	0.864217	0.163262	-0.475893	-111.932	155.814	527.385
-0.467985	-0.00446937	-0.883725	-0.230671	0.965939	0.117269	0.853101	0.25873	-0.453076	-128.207	148.439	535.573
-0.433763	-0.0182223	-0.900843	-0.382025	0.909202	0.165556	0.816031	0.415956	-0.40134	-135.531	144.892	548.527
-0.415228	-0.0307863	-0.909196	-0.469047	0.863586	0.18497	0.779475	0.50326	-0.373025	-141.945	140.172	553.169
-0.376986	-0.0399644	-0.925356	-0.555795	0.808964	0.191491	0.740927	0.586498	-0.32718	-153.148	130.628	558.101
-0.35454	-0.0601298	-0.933105	-0.65666	0.726439	0.202691	0.665657	0.684595	-0.297037	-162.356	125.007	562.985
-0.312607	-0.0629704	-0.947793	-0.730643	0.653552	0.197564	0.606991	0.754258	-0.250314	-169.457	118.992	578.14
-0.267049	-0.070895	-0.961072	-0.81459	0.549469	0.185814	0.514906	0.832501	-0.204485	-172.246	106.257	589.06
-0.222232	-0.0661784	-0.972745	-0.870761	0.462305	0.167481	0.438622	0.884248	-0.160365	-174.902	92.9071	599.76
-0.174513	-0.063398	-0.982612	-0.928288	0.343388	0.14271	0.32837	0.937051	-0.118777	-175.507	86.9698	610.717
-0.126521	-0.0544866	-0.990466	-0.981591	0.150899	0.117087	0.143081	0.987046	-0.0725755	-173.598	79.82	617.05
-0.0788855	-0.0394762	-0.996102	-0.996691	0.022767	0.0780299	0.0195979	0.998961	-0.0411416	-169.433	66.1512	634.939
-0.0327374	-0.0175557	-0.99931	-0.996501	-0.0763575	0.0339868	-0.0769015	0.996926	-0.0149946	-164.043	51.2982	641.58
0.0130693	0.00797459	-0.999883	-0.963177	-0.268464	-0.0147307	-0.26855	0.963257	0.0041723	-156.551	37.1802	660.051
0.0579058	0.0375471	-0.997616	-0.903282	-0.423565	-0.0683719	-0.425122	0.905087	0.00938869	-151.799	29.6828	677.792
0.0779727	0.0567539	-0.995339	-0.802898	-0.588264	-0.0964399	-0.590995	0.806675	-0.000300998	-140.404	15.4773	690.677
0.0986242	0.0758683	-0.992228	-0.691719	-0.711586	-0.123164	-0.7154	0.698491	-0.0177	-132.873	8.11682	696.662
0.1408	0.114284	-0.98342	-0.61343	-0.769598	-0.177263	-0.777096	0.628218	-0.0382541	-124.589	0.901806	715.658
0.181554	0.15526	-0.971047	-0.468516	-0.854526	-0.224227	-0.864599	0.49566	-0.082401	-115.658	-12.7423	728.651
0.220636	0.198537	-0.954936	-0.309885	-0.914066	-0.261638	-0.924819	0.353647	-0.140153	-106.194	-26.293	747.58
0.231208	0.229792	-0.945377	-0.125191	-0.956601	-0.263138	-0.964816	0.179193	-0.192406	-87.8435	-32.777	759.479
0.259201	0.284022	-0.923118	0.000998229	-0.955861	-0.293817	-0.965823	0.0752361	-0.248044	-68.7246	-45.0727	777.188
0.271549	0.312241	-0.910366	0.0972215	-0.94997	-0.296824	-0.957502	-0.00790489	-0.28832	-49.0726	-56.6106	783.926
0.282918	0.341178	-0.896412	0.191815	-0.935842	-0.295646	-0.939768	-0.0883018	-0.330209	-38.7063	-61.9606	789.692
0.284651	0.377399	-0.881217	0.36737	-0.892011	-0.263354	-0.885445	-0.248768	-0.392557	-28.7126	-66.8545	801.834
0.293272	0.407687	-0.864744	0.452477	-0.855986	-0.250103	-0.842173	-0.317929	-0.435506	-18.8197	-75.6623	818.549
0.291029	0.444927	-0.84696	0.550536	-0.801902	-0.232084	-0.78244	-0.398739	-0.478325	0.520237	-83.4288	830.109
0.31195	0.500315	-0.807695	0.627922	-0.746556	-0.219925	-0.713022	-0.438564	-0.547048	19.1759	-87.4232	836.004
0.317941	0.561856	-0.763696	0.754015	-0.638163	-0.15559	-0.574782	-0.52637	-0.626547	36.9172	-90.9356	841.669
0.306657	0.598847	-0.739827	0.818237	-0.56295	-0.116518	-0.486261	-0.569623	-0.662631	45.2212	-93.1107	846.687
0.304014	0.658597	-0.688349	0.872774	-0.482191	-0.0758826	-0.381892	-0.577704	-0.721399	60.0393	-95.5693	851.841
0.31062	0.70979	-0.632229	0.906504	-0.421294	-0.0276032	-0.285947	-0.564544	-0.77429	66.9112	-98.4165	866.045
0.291254	0.743196	-0.602354	0.948659	-0.305573	0.0816801	-0.123359	-0.595218	-0.794039	72.2766	-99.0799	875.097
0.284891	0.769835	-0.571132	0.95791	-0.250579	0.140065	-0.0352863	-0.586996	-0.80882	77.3783	-98.7868	883.627
0.277673	0.795512	-0.538571	0.953375	-0.159206	0.256377	0.118207	-0.584649	-0.802629	80.6706	-97.8709	895.685
0.254714	0.824871	-0.504687	0.926069	-0.0578095	0.372899	0.278418	-0.562358	-0.778612	83.7514	-95.7953	899.507
0.245522	0.848107	-0.469504	0.873401	0.0165974	0.486718	0.420582	-0.529565	-0.736663	86.8262	-93.6572	903.094
0.220615	0.873957	-0.433045	0.834836	0.0603863	0.547177	0.50436	-0.482237	-0.716288	88.6427	-88.1991	906.435
0.209813	0.894249	-0.395345	0.791086	0.0823621	0.606134	0.574596	-0.439927	-0.690147	88.2394	-85.7642	909.524
0.183549	0.91611	-0.356445	0.694839	0.135583	0.706269	0.695347	-0.377307	-0.611663	86.9304	-81.914	915.179
0.156682	0.935601	-0.316389	0.635229	0.149832	0.757651	0.756264	-0.31969	-0.570845	84.5302	-77.5415	920.297
0.144119	0.950515	-0.27523	0.518622	0.164324	0.839064	0.84277	-0.263665	-0.469276	81.0684	-67.8123	924.868
0.116879	0.965421	-0.233028	0.450169	0.157649	0.878917	0.885261	-0.207629	-0.416177	75.6659	-62.4895	930.882
0.0902838	0.985111	-0.146302	0.376888	0.102181	0.920605	0.921848	-0.138255	-0.362051	70.2215	-57.1554	933.486
0.0768256	0.99182	-0.101932	0.244619	0.0803599	0.966283	0.966571	-0.09917	-0.236445	56.7426	-45.1973	937.777
0.0636262	0.997906	-0.0116034	0.105962	0.00480608	0.994359	0.992333	-0.0644968	-0.105434	48.8677	-38.9044	940.261
0.050448	0.998142	0.0341722	-0.0299999	-0.0326859	0.999015	0.998276	-0.0514235	0.0282953	40.9785	-25.3871	940.983
0.0374695	0.991265	0.126454	-0.165762	-0.118624	0.979005	0.985454	-0.0576441	0.159869	32.4565	-18.3813	942.614
0.0130634	0.984879	0.17275	-0.228668	-0.165244	0.959378	0.973417	-0.0520352	0.223052	13.9473	-10.9759	942.858
-0.0100872	0.975635	0.219169	-0.351212	-0.208673	0.912746	0.936241	-0.0677679	0.34476	-5.27698	-3.62297	942.802
-0.0209006	0.963859	0.265591	-0.409064	-0.25064	0.877409	0.912266	-0.0903054	0.399519	-15.2135	3.82746	942.446
-0.0309335	0.949616	0.311885	-0.464248	-0.289984	0.836889	0.885165	-0.118904	0.449828	-35.1009	19.3658	940.483
-0.0401259	0.932891	0.357917	-0.516699	-0.325967	0.791687	0.855226	-0.153168	0.495104	-45.0234	27.5019	937.63
-0.0473103	0.892681	0.448199	-0.617148	-0.378939	0.68959	0.785424	-0.24398	0.568844	-54.9561	43.1017	933.89
-0.0607378	0.842699	0.534948	-0.655457	-0.437865	0.615346	0.752786	-0.31326	0.578948	-74.1208	57.7457	928.406
-0.0734468	0.813592	0.576779	-0.737807	-0.433447	0.517459	0.671004	-0.387546	0.632109	-83.5541	64.9071	925.765
-0.0742472	0.750504	0.656682	-0.771529	-0.460453	0.439006	0.631846	-0.474055	0.613223	-101.023	72.7911	922.903
-0.0782594	0.678457	0.730459	-0.79906	-0.480825	0.360985	0.596136	-0.55543	0.579757	-117.963	80.4542	915.739
-0.078364	0.598707	0.797126	-0.858845	-0.446546	0.250961	0.506205	-0.664941	0.54919	-125.055	94.2223	909.813
-0.0745211	0.512013	0.855739	-0.880496	-0.436643	0.184579	0.468159	-0.73972	0.483365	-131.33	107.299	903.962
-0.071065	0.466238	0.8818	-0.929525	-0.351651	0.111019	0.361847	-0.811766	0.45837	-142.978	113.937	893.974
-0.0665318	0.418865	0.905608	-0.965788	-0.255036	0.0470074	0.250653	-0.871498	0.421503	-147.407	119.154	890.196
-0.0546693	0.320163	0.945784	-0.987996	-0.154407	-0.0048402	0.144486	-0.934695	0.324761	-150.829	128.653	878.92
-0.0395002	0.217321	0.975301	-0.998601	-0.0429238	-0.0308794	0.0351529	-0.975156	0.218712	-154.198	133.778	871.104
-0.020844	0.111586	0.993536	-0.9996	0.0166796	-0.0228445	-0.0191209	-0.993615	0.111193	-158.807	141.22	862.791
-0.000739798	0.00386594	0.999992	-0.997143	0.0755292	-0.00102968	-0.0755326	-0.997136	0.00379902	-161.23	144.387	849.811
0.0100551	-0.0503886	0.998679	-0.981684	0.189521	0.0194464	-0.190251	-0.980583	-0.04756	-161.436	150.201	836.325
0.0212968	-0.104821	0.994263	-0.96864	0.244083	0.0464807	-0.247555	-0.964073	-0.096336	-159.423	154.725	822.122
0.0440021	-0.213279	0.976	-0.950831	0.290852	0.106425	-0.30657	-0.932693	-0.189994	-156.446	156.111	812.296
0.0557667	-0.266862	0.96212	-0.92982	0.337196	0.147422	-0.363765	-0.90282	-0.229329	-149.29	157.954	797.493
0.0785667	-0.372094	0.924864	-0.875242	0.418398	0.242683	-0.477262	-0.828546	-0.2928	-140.151	158.286	792.782
0.100702	-0.473136	0.875215	-0.80512	0.478051	0.351069	-0.584501	-0.740006	-0.332791	-134.964	157.389	788.013
0.112261	-0.521535	0.845813	-0.726145	0.537993	0.428109	-0.678315	-0.662243	-0.318314	-122.76	156.286	782.514
0.13301	-0.613827	0.778155	-0.673477	0.520044	0.52534	-0.727143	-0.593945	-0.344227	-108.448	154.386	776.902
0.142574	-0.657256	0.740059	-0.576212	0.552818	0.601973	-0.804768	-0.512257	-0.299902	-100.75	152.068	759.768
0.159678	-0.737833	0.655824	-0.461184	0.531636	0.710403	-0.872819	-0.415891	-0.255386	-92.3916	149.165	754.838
0.167071	-0.774651	0.609921	-0.39999	0.512167	0.760061	-0.901163	-0.370947	-0.224285	-74.4962	141.695	737.239
0.173493	-0.809036	0.561571	-0.282787	0.50528	0.815305	-0.943362	-0.300255	-0.141122	-55.7705	133.041	725.395
0.183499	-0.86959	0.458412	-0.149877	0.436129	0.887315	-0.971527	-0.231527	-0.0503022	-46.0759	123.993	713.47
0.186993	-0.895471	0.403937	-0.0263445	0.406471	0.913284	-0.982008	-0.181419	0.0524165	-26.2624	113.176	695.504
0.186941	-0.918794	0.347664	0.0425089	0.361137	0.931543	-0.981451	-0.159365	0.106568	-16.6878	106.849	683.505
0.1911	-0.954046	0.230819	0.121271	0.2563	0.95896	-0.97405	-0.155265	0.164677	-7.25629	95.1226	665.518
0.186755	-0.967469	0.170666	0.241741	0.213637	0.946531	-0.952199	-0.135512	0.273775	1.91762	82.6582	648.573
0.181536	-0.982212	0.0480005	0.316803	0.104622	0.942704	-0.930957	-0.155927	0.33016	20.9778	69.5425	636.688
0.172526	-0.982066	-0.0760396	0.43731	0.00719557	0.899282	-0.882607	-0.188403	0.430709	38.4436	55.8664	625.83
